streaming-service        | CLI1 | Q1 | transaction_id,store_id,payment_method_id,voucher_id,user_id,original_amount,discount_applied,final_amount,created_at
streaming-service        | CLI1 | Q1 | 665c7095-f492-400c-a87d-7c5cecb05467,3,5,,1302.0,75.0,0.0,75.0,2024-01-18 15:40:55
streaming-service        | CLI1 | Q1 | 9bea5913-00b9-44f0-ac2e-95dcf1a20722,6,3,,,79.5,0.0,79.5,2024-01-18 15:44:06
streaming-service        | CLI1 | Q1 | dc5359b4-f39c-4b23-93dc-8b1dfafa8e16,9,4,,,82.5,0.0,82.5,2024-01-18 15:45:11
streaming-service        | CLI1 | Q1 | 7ce70ebf-7c39-450d-9515-6e69f4e8f926,1,4,,10905.0,75.0,0.0,75.0,2024-01-18 15:50:23
streaming-service        | CLI1 | Q1 | 4509fb62-4a14-4b3e-a462-2d2d07ff8348,8,1,,,87.0,0.0,87.0,2024-01-18 15:50:39
streaming-service        | CLI1 | Q1 | 87f2bf05-5eee-4991-bd84-84e9ce461394,2,1,,,81.0,0.0,81.0,2024-01-18 15:59:33
streaming-service        | CLI1 | Q1 | 2296e5c4-852c-4158-ba3b-4bee00dd0013,10,4,,20772.0,76.0,0.0,76.0,2024-01-18 16:01:46
streaming-service        | CLI1 | Q1 | f97efd6d-2e90-4deb-b166-b1cf943e5c52,1,4,,3174.0,84.0,0.0,84.0,2024-01-18 16:02:22
streaming-service        | CLI1 | Q1 | 86dd21d1-8043-4a14-820f-59f225258523,3,5,,,85.5,0.0,85.5,2024-01-18 16:04:01
streaming-service        | CLI1 | Q1 | a9a6b6f7-f66b-453c-a09c-80eb16f11d58,9,1,,,76.0,0.0,76.0,2024-01-18 16:05:10
streaming-service        | CLI1 | Q1 | 8315e930-e484-476d-b1d2-40cbcc0cc2b1,10,3,,,76.5,0.0,76.5,2024-01-18 16:12:13
streaming-service        | CLI1 | Q1 | be9fa44b-e193-4b7e-97a6-66436b878e2a,2,2,,,75.0,0.0,75.0,2024-01-18 16:19:14
streaming-service        | CLI1 | Q1 | 015fff42-1f86-4990-8fea-37c17f340878,6,4,,,76.5,0.0,76.5,2024-01-18 16:25:51
streaming-service        | CLI1 | Q1 | b7bf1bc1-4e7d-40ba-847b-f19e4f1c7511,10,4,,,75.5,0.0,75.5,2024-01-18 16:27:44
streaming-service        | CLI1 | Q1 | 4b7e191a-6e9f-4d5d-b1f9-ff2e29dcf971,1,4,,,77.0,0.0,77.0,2024-01-18 16:30:33
streaming-service        | CLI1 | Q1 | 022e1f62-4d67-494e-8a5e-84e8da39cfed,4,1,,,79.5,0.0,79.5,2024-01-18 16:31:11
streaming-service        | CLI1 | Q1 | 3e3049fd-8462-4ffd-ae80-d7a3daf89a9f,9,5,,,76.5,0.0,76.5,2024-01-18 16:35:17
streaming-service        | CLI1 | Q1 | bd927d62-47e0-437e-a566-52323d931623,9,5,,,75.0,0.0,75.0,2024-01-18 16:45:54
streaming-service        | CLI1 | Q1 | b37e8fa1-3ef4-458f-9dfd-582d713928e0,7,5,,,78.0,0.0,78.0,2024-01-18 16:52:14
streaming-service        | CLI1 | Q1 | 2124b87d-a8c9-458b-a80e-6ab12034dc02,7,2,,23206.0,78.0,0.0,78.0,2024-01-18 16:57:36
streaming-service        | CLI1 | Q1 | cc1a8012-7a90-4f9b-a79e-61fa7ffa7f4c,8,4,,,78.0,0.0,78.0,2024-01-18 16:59:27
streaming-service        | CLI1 | Q1 | a04dac6d-84fb-49b0-ad80-34ae3fa3d676,10,5,,,81.0,0.0,81.0,2024-01-18 17:00:45
streaming-service        | CLI1 | Q1 | 1684f867-1dc4-4ab6-900a-790b9bc1b2d2,6,3,,,81.0,0.0,81.0,2024-01-18 17:09:38
streaming-service        | CLI1 | Q1 | 7c2fdfb3-5dfc-4cc1-bc31-f980130eab8c,4,3,,,75.5,0.0,75.5,2024-01-18 17:28:55
streaming-service        | CLI1 | Q1 | 41573c96-601a-4b14-891c-94cc367c631c,9,5,,,78.0,0.0,78.0,2024-01-18 17:31:45
streaming-service        | CLI1 | Q1 | af94168f-d528-4dfe-a6a2-e937d8822ede,5,1,,,81.0,0.0,81.0,2024-01-18 17:34:01
streaming-service        | CLI1 | Q1 | c6fded5f-df1f-4725-8273-8d914401491d,7,4,,,75.5,0.0,75.5,2024-01-18 17:50:31
streaming-service        | CLI1 | Q1 | eedfdab9-b684-455a-8e8f-ff96211483ce,9,5,,,77.5,0.0,77.5,2024-01-18 17:54:31
streaming-service        | CLI1 | Q1 | ad810084-c094-48d2-914d-de60dc7b75f2,1,4,,,82.5,0.0,82.5,2024-01-18 18:28:32
streaming-service        | CLI1 | Q1 | ea826b86-f648-4ae3-8631-456262784f84,9,5,,,78.0,0.0,78.0,2024-01-18 18:35:39
streaming-service        | CLI1 | Q1 | 5fa311bb-1871-4a33-967f-9cddb9a024e9,10,2,,15985.0,75.0,0.0,75.0,2024-01-18 18:57:45
streaming-service        | CLI1 | Q1 | ba86f571-8769-4d6f-b953-1d3eaeb9742d,6,2,,,75.0,0.0,75.0,2024-01-18 19:58:52
streaming-service        | CLI1 | Q1 | 543a67c6-841f-4461-9a0b-d496c71d3295,3,3,,,82.5,0.0,82.5,2024-01-19 07:18:18
streaming-service        | CLI1 | Q1 | 42e0edcb-888d-4c0e-a641-c23b9453777d,3,2,,,79.5,0.0,79.5,2024-01-19 07:19:53
streaming-service        | CLI1 | Q1 | 51ce39d5-a8f7-4124-8b47-090f5d3331f1,8,2,,,75.0,0.0,75.0,2024-01-19 08:03:48
streaming-service        | CLI1 | Q1 | 0967bdad-3476-41fe-a06a-4d27d49071e7,3,1,,,79.0,0.0,79.0,2024-01-19 08:07:33
streaming-service        | CLI1 | Q1 | 4cf85bae-991b-4b89-8ab8-ac24f01462f5,1,3,,,75.0,0.0,75.0,2024-01-19 08:07:41
streaming-service        | CLI1 | Q1 | 806ab87d-1a00-4e43-adc3-39bb0531a7bc,2,3,,,75.0,0.0,75.0,2024-01-19 08:15:41
streaming-service        | CLI1 | Q1 | 751ab380-12b5-4ee9-899c-e513811a1185,6,4,,,76.5,0.0,76.5,2024-01-19 08:16:26
streaming-service        | CLI1 | Q1 | 8b484339-5c74-4d12-8479-da0879a8dd53,8,1,,,84.0,0.0,84.0,2024-01-19 08:22:55
streaming-service        | CLI1 | Q1 | bc3b00d4-470e-42b5-9969-2fcfca547b97,2,5,,,85.5,0.0,85.5,2024-01-19 08:32:01
streaming-service        | CLI1 | Q1 | d7e66dea-dc73-4078-bf0c-3e0e27597847,3,2,,,75.0,0.0,75.0,2024-01-19 08:42:35
streaming-service        | CLI1 | Q1 | c4ee0b25-40f5-420f-aa28-15a3ed13544e,3,3,,,75.5,0.0,75.5,2024-01-19 08:50:55
streaming-service        | CLI1 | Q1 | 26caf1d4-4dc3-4eac-904d-138da2ce714b,4,1,,,76.5,0.0,76.5,2024-01-19 08:58:16
streaming-service        | CLI1 | Q1 | ae79c1b3-f20b-4dcb-a6ec-1676da9e6388,2,2,,,84.0,0.0,84.0,2024-01-19 08:59:30
streaming-service        | CLI1 | Q1 | 4f777d4f-7897-4f7e-b688-6adb0298a2a4,10,5,,,78.0,0.0,78.0,2024-01-19 09:04:59
streaming-service        | CLI1 | Q1 | ce413254-391a-4a2c-b093-0c93abab0d10,10,1,,,75.0,0.0,75.0,2024-01-19 09:07:23
streaming-service        | CLI1 | Q1 | 00cd1f6e-e0c9-4f7d-a024-bc6c2e8e8433,5,3,,,76.5,0.0,76.5,2024-01-19 09:17:27
streaming-service        | CLI1 | Q1 | 80c9f152-d7e0-44db-823b-61850761280c,3,3,,,78.0,0.0,78.0,2024-01-19 09:18:49
streaming-service        | CLI1 | Q1 | 4a3405b6-bb0c-412e-9a9b-811327d5e656,3,5,,,78.0,0.0,78.0,2024-01-19 09:23:39
streaming-service        | CLI1 | Q1 | efe3578e-4b0f-4939-bae5-982958937756,6,4,,,79.5,0.0,79.5,2024-01-19 09:26:55
streaming-service        | CLI1 | Q1 | f84c7554-995b-4244-bcf8-edace41f5490,7,5,,11997.0,76.0,0.0,76.0,2024-01-19 09:31:15
streaming-service        | CLI1 | Q1 | 5a9c337d-6ff7-4c19-80af-1ac11f6d0cb2,5,2,,,77.0,0.0,77.0,2024-01-19 09:33:26
streaming-service        | CLI1 | Q1 | 44b679fb-9715-4f3e-a179-551e286af562,10,3,,,78.0,0.0,78.0,2024-01-19 09:34:45
streaming-service        | CLI1 | Q1 | f081b74d-78d8-4fe1-bbb8-4e4a710bd5cc,3,5,,,76.5,0.0,76.5,2024-01-19 09:35:45
streaming-service        | CLI1 | Q1 | 0de2dec0-05db-4a24-8bff-32ae52c4c794,4,3,,,78.0,0.0,78.0,2024-01-19 09:41:10
streaming-service        | CLI1 | Q1 | dcb756de-5ae6-403e-9eee-619202edbf27,3,1,,,78.0,0.0,78.0,2024-01-19 09:48:54
streaming-service        | CLI1 | Q1 | 36b28983-f9f1-4e6e-9427-5ced9da4b9a8,10,3,,,81.0,0.0,81.0,2024-01-19 09:51:11
streaming-service        | CLI1 | Q1 | 473b765a-ea9e-4040-ad49-60e6e7e0bcdf,5,2,,4492.0,82.5,0.0,82.5,2024-01-19 09:56:50
streaming-service        | CLI1 | Q1 | 1b241687-9132-48dd-861e-6b6cf609c910,5,1,,,79.0,0.0,79.0,2024-01-19 10:00:04
streaming-service        | CLI1 | Q1 | 9c1a8648-67d8-43fa-87e4-937e51558c6f,5,1,,,78.0,0.0,78.0,2024-01-19 10:02:45
streaming-service        | CLI1 | Q1 | f0d9048b-2769-4572-af6d-bbe0506219b4,2,3,,,76.5,0.0,76.5,2024-01-19 10:05:54
streaming-service        | CLI1 | Q1 | 109cc36c-ad22-473c-aaf2-3533d17663c8,4,2,,,76.5,0.0,76.5,2024-01-19 10:08:16
streaming-service        | CLI1 | Q1 | 89fb80d6-d6b1-449d-8458-ff1c361d6992,7,4,,,82.5,0.0,82.5,2024-01-19 10:17:39
streaming-service        | CLI1 | Q1 | e01bac19-37db-46e2-8282-9b891ecfce5b,8,2,,20604.0,75.0,0.0,75.0,2024-01-19 10:20:28
streaming-service        | CLI1 | Q1 | a40fdd88-102b-4126-babc-5d2abe3a8281,4,3,,,78.5,0.0,78.5,2024-01-19 10:24:38
streaming-service        | CLI1 | Q1 | 6209844f-7323-44f2-819b-71e8498963af,6,2,,,75.0,0.0,75.0,2024-01-19 10:25:17
streaming-service        | CLI1 | Q1 | b6792b9f-ab35-4a86-b213-c5a7382b4089,3,2,,,75.0,0.0,75.0,2024-01-19 10:27:01
streaming-service        | CLI1 | Q1 | c163cabb-0c75-4010-bb78-e0e034d521ea,9,3,,,88.5,0.0,88.5,2024-01-19 10:27:58
streaming-service        | CLI1 | Q1 | 96a10ea8-feb3-4372-91ce-57ad4bbb17ae,1,3,,,81.0,0.0,81.0,2024-01-19 10:28:43
streaming-service        | CLI1 | Q1 | 378d60fc-49fa-4d01-a01a-0665bd79082b,1,5,,,75.0,0.0,75.0,2024-01-19 10:32:21
streaming-service        | CLI1 | Q1 | 7e5c8c00-f4d9-4d12-ab48-702980d2db15,9,4,,,75.0,0.0,75.0,2024-01-19 10:33:18
streaming-service        | CLI1 | Q1 | 85f91e12-b0a4-4cfa-b2bd-9b5719e41e29,5,2,,,81.0,0.0,81.0,2024-01-19 10:34:57
streaming-service        | CLI1 | Q1 | 5b6b7ab8-2cf1-464b-a2bd-5c534fbbf403,2,3,,23301.0,76.0,0.0,76.0,2024-01-19 10:41:54
streaming-service        | CLI1 | Q1 | 23adaa6e-8593-47d9-9f61-adc753b5d3ec,6,4,,,78.0,0.0,78.0,2024-01-19 10:42:22
streaming-service        | CLI1 | Q1 | 1bd6d321-a5ab-4fe0-9d57-7f0a9021df39,7,2,,,75.0,0.0,75.0,2024-01-19 10:43:15
streaming-service        | CLI1 | Q1 | 1469d9c5-6f4b-48da-a12d-c897c885bcd7,3,5,,,84.0,0.0,84.0,2024-01-19 10:45:54
streaming-service        | CLI1 | Q1 | 75c5ea69-141d-4f47-9aee-624cecccd8a1,10,4,,,75.0,0.0,75.0,2024-01-19 10:49:03
streaming-service        | CLI1 | Q1 | 093e6fa0-6d8e-449d-9c96-111cebecdda3,3,2,,,75.0,0.0,75.0,2024-01-19 10:51:28
streaming-service        | CLI1 | Q1 | 008b96ff-f3fc-4fd0-94a3-6106b8687171,6,1,,,75.0,0.0,75.0,2024-01-19 10:53:22
streaming-service        | CLI1 | Q1 | dc73666b-5581-4ca1-ad2f-46037b5d6952,8,4,,,84.0,0.0,84.0,2024-01-19 10:54:38
streaming-service        | CLI1 | Q1 | 773dd0e1-63d0-4d3d-9d26-df875083d7ab,1,5,,,85.5,0.0,85.5,2024-01-19 10:56:21
streaming-service        | CLI1 | Q1 | 181c2464-616b-4b2d-bdfd-8b98ab0a000b,10,3,,,87.0,0.0,87.0,2024-01-19 10:58:04
streaming-service        | CLI1 | Q1 | ab2d6fa2-0cc8-403e-a365-60faf6164fcc,9,2,,,78.0,0.0,78.0,2024-01-19 11:00:52
streaming-service        | CLI1 | Q1 | ba4a557d-fabb-4b79-b7e7-2475477e3bc7,5,4,,,77.0,0.0,77.0,2024-01-19 11:03:41
streaming-service        | CLI1 | Q1 | 742a2093-6509-4989-b2e2-8fb2f1e79178,3,3,,,75.0,0.0,75.0,2024-01-19 11:04:13
streaming-service        | CLI1 | Q1 | 66bdf51b-b8c5-42a7-80d5-0b804fad8607,10,1,,,78.0,0.0,78.0,2024-01-19 11:06:17
streaming-service        | CLI1 | Q1 | e3ab2443-bc59-4b7b-a153-481c9424c89d,2,3,,,82.5,0.0,82.5,2024-01-19 11:06:21
streaming-service        | CLI1 | Q1 | dd4ba4f4-573e-46d8-a7f7-7ba1d92dd51a,1,1,,,82.5,0.0,82.5,2024-01-19 11:11:49
streaming-service        | CLI1 | Q1 | f29eccdd-87b2-454d-8663-1f635a22f24c,10,1,,,75.5,0.0,75.5,2024-01-19 11:12:48
streaming-service        | CLI1 | Q1 | 6f0731a6-cc5e-498c-8339-ad93c8fa310c,7,2,,,79.5,0.0,79.5,2024-01-19 11:13:25
streaming-service        | CLI1 | Q1 | 1c897752-cf76-4f96-8d5a-5674b612661b,8,2,,,78.0,0.0,78.0,2024-01-19 11:18:12
streaming-service        | CLI1 | Q1 | a5f0edaa-ea75-4b3f-85fe-8f245f611d32,4,1,,,75.0,0.0,75.0,2024-01-19 11:21:26
streaming-service        | CLI1 | Q1 | 54f7cdd9-82a8-4c02-95b0-6c3156599a70,2,4,,,85.5,0.0,85.5,2024-01-19 11:22:52
streaming-service        | CLI1 | Q1 | c29c10a6-e646-4044-bda0-755e4719ff40,1,1,,,85.5,0.0,85.5,2024-01-19 11:23:54
streaming-service        | CLI1 | Q1 | 5197b224-bac2-4d0a-af10-bdd1686f5da3,7,5,,,75.0,0.0,75.0,2024-01-19 11:26:03
streaming-service        | CLI1 | Q1 | 69f4b8b0-497d-4175-b45a-a2b5028dabba,6,4,,,75.0,0.0,75.0,2024-01-19 11:27:47
streaming-service        | CLI1 | Q1 | 3fd02a48-4268-4191-8595-cdf34d3ba22d,7,5,,,82.5,0.0,82.5,2024-01-19 11:28:19
streaming-service        | CLI1 | Q1 | af3314e2-45cc-492a-8ede-f1d7e42ff281,1,2,,,75.0,0.0,75.0,2024-01-19 11:28:39
streaming-service        | CLI1 | Q1 | 50605860-d03c-4193-87ec-553a6da17ec2,7,5,,,82.5,0.0,82.5,2024-01-19 11:29:54
streaming-service        | CLI1 | Q1 | bbc23a77-44a0-4477-ab70-69414d944650,4,4,,,76.5,0.0,76.5,2024-01-19 11:31:33
streaming-service        | CLI1 | Q1 | 06d4e108-bf84-4b64-9fc1-eb075588838b,2,2,,,76.5,0.0,76.5,2024-01-19 11:33:33
streaming-service        | CLI1 | Q1 | 0d21c72e-527a-467f-afc4-c22070b73bea,4,4,,4656.0,81.0,0.0,81.0,2024-01-19 11:34:22
streaming-service        | CLI1 | Q1 | 017c6bf6-1393-4b70-9113-9940da9b03f2,2,2,,,82.5,0.0,82.5,2024-01-19 11:36:31
streaming-service        | CLI1 | Q1 | ad9116a3-5c91-4dee-be72-5e61dd07a12e,1,2,,,78.0,0.0,78.0,2024-01-19 11:37:09
streaming-service        | CLI1 | Q1 | 5d6881ef-b983-4413-8a2f-fa40a3e81f0f,3,3,,,76.5,0.0,76.5,2024-01-19 11:38:57
streaming-service        | CLI1 | Q1 | 20d28188-edb5-4a1e-ba27-a18268d377b2,4,1,,,76.0,0.0,76.0,2024-01-19 11:39:47
streaming-service        | CLI1 | Q1 | 02b3cb0d-39c6-42c7-8d05-7e84c24a5ee4,3,5,,,75.0,0.0,75.0,2024-01-19 11:41:01
streaming-service        | CLI1 | Q1 | 5e942556-6381-41ea-bd32-eeea075dd8ed,4,5,,,78.0,0.0,78.0,2024-01-19 11:41:47
streaming-service        | CLI1 | Q1 | 1f9204b5-8f64-41f0-91be-b6cfd37e35b3,5,3,,,87.0,0.0,87.0,2024-01-19 11:42:27
streaming-service        | CLI1 | Q1 | 7fe19145-8fa8-4499-84de-f109c1066f50,9,1,,,75.5,0.0,75.5,2024-01-19 11:45:50
streaming-service        | CLI1 | Q1 | a71f2974-fc73-4d9b-9e77-da3f17fe6f36,3,1,,,78.0,0.0,78.0,2024-01-19 11:45:54
streaming-service        | CLI1 | Q1 | f3986f06-24a5-4efa-a824-a6a7e3ff7cd0,6,3,,,76.0,0.0,76.0,2024-01-19 11:46:03
streaming-service        | CLI1 | Q1 | 25943e81-b793-4394-9649-d7a4651e7c5e,10,5,,,84.0,0.0,84.0,2024-01-19 11:48:24
streaming-service        | CLI1 | Q1 | 20a3d65d-8947-4e7f-b01e-783c0ba91cc0,9,1,,,75.0,0.0,75.0,2024-01-19 11:54:33
streaming-service        | CLI1 | Q1 | 44a5d406-2a3e-4f29-bee9-a05f8b7fd836,2,5,,,82.5,0.0,82.5,2024-01-19 11:58:48
streaming-service        | CLI1 | Q1 | b1db30cd-a927-4bce-9298-a0c49efcdedc,3,4,,,75.0,0.0,75.0,2024-01-19 12:02:59
streaming-service        | CLI1 | Q1 | 8b2ead50-cd22-4c06-8b4c-f18e7e5b58e6,8,2,,,75.0,0.0,75.0,2024-01-19 12:06:29
streaming-service        | CLI1 | Q1 | e99b1d4f-7515-420d-884c-06e569e5ce28,2,3,,,75.0,0.0,75.0,2024-01-19 12:12:04
streaming-service        | CLI1 | Q1 | 13600a7a-c32e-46fb-9072-10854a475cdd,10,2,,,75.0,0.0,75.0,2024-01-19 12:14:20
streaming-service        | CLI1 | Q1 | 95d7778b-59ed-48d5-9b59-be1578c73e00,10,3,,,81.0,0.0,81.0,2024-01-19 12:15:00
streaming-service        | CLI1 | Q1 | 939e615a-915d-45fc-b031-148f72bea64f,7,3,,,76.0,0.0,76.0,2024-01-19 12:16:54
streaming-service        | CLI1 | Q1 | a3d2d205-d96c-4c65-b983-b9900e04db14,4,4,,,76.5,0.0,76.5,2024-01-19 12:18:50
streaming-service        | CLI1 | Q1 | fda32022-015f-461a-bed6-fc2bb790db4a,4,2,,,78.0,0.0,78.0,2024-01-19 12:19:40
streaming-service        | CLI1 | Q1 | 5884884b-5897-44ed-8f92-445465f0e5c4,6,3,,,75.0,0.0,75.0,2024-01-19 12:20:14
streaming-service        | CLI1 | Q1 | 1cdeaa2b-c3f4-426a-bdfd-63386e234548,7,3,,,76.0,0.0,76.0,2024-01-19 12:20:24
streaming-service        | CLI1 | Q1 | 63bb4bc7-810d-47dd-81a6-62ae5c482aa1,1,5,,,81.0,0.0,81.0,2024-01-19 12:21:53
streaming-service        | CLI1 | Q1 | 44aff31c-c240-4338-bfce-e08237743f06,4,2,,,77.0,0.0,77.0,2024-01-19 12:22:50
streaming-service        | CLI1 | Q1 | 61c85d27-a68f-4bf0-9d22-844be8110783,5,5,,,87.0,0.0,87.0,2024-01-19 12:22:59
streaming-service        | CLI1 | Q1 | ca172d6f-be53-4341-b809-8ad211236dd4,9,2,,23414.0,81.0,0.0,81.0,2024-01-19 12:23:40
streaming-service        | CLI1 | Q1 | 21a9bdcd-79fb-4429-8ccf-194dea2b1081,4,3,,,77.0,0.0,77.0,2024-01-19 12:26:38
streaming-service        | CLI1 | Q1 | 150ef55e-0277-4dae-a68b-3cc76c9d179e,8,1,,,75.0,0.0,75.0,2024-01-19 12:29:29
streaming-service        | CLI1 | Q1 | 0cfc61d7-69d9-4788-8b46-d64482fdba8f,2,5,,,79.5,0.0,79.5,2024-01-19 12:35:08
streaming-service        | CLI1 | Q1 | 2246aa5d-505e-443b-80f4-3b0b6b21e36b,10,2,,,75.0,0.0,75.0,2024-01-19 12:35:27
streaming-service        | CLI1 | Q1 | 3b624b5f-0df4-4c68-aa79-05e1a47a62af,6,5,,,75.0,0.0,75.0,2024-01-19 12:36:10
streaming-service        | CLI1 | Q1 | 2bf602ea-cd0a-4e56-99f4-3acad3f1dce5,6,4,,23433.0,76.5,0.0,76.5,2024-01-19 12:39:25
streaming-service        | CLI1 | Q1 | 1db2c2ed-24c9-4412-afef-6c766d6ed71b,7,2,,,78.5,0.0,78.5,2024-01-19 12:40:39
streaming-service        | CLI1 | Q1 | 116524e1-e648-47b6-95ac-1730d395e1cc,4,5,,,75.0,0.0,75.0,2024-01-19 12:41:24
streaming-service        | CLI1 | Q1 | 05c7dd74-22bb-4537-ae39-47ebf2c82272,10,5,,,75.0,0.0,75.0,2024-01-19 12:41:57
streaming-service        | CLI1 | Q1 | bccaa768-f693-4f12-bc72-a9a7d7d3c645,1,1,,,75.0,0.0,75.0,2024-01-19 12:42:16
streaming-service        | CLI1 | Q1 | a181cdb4-1bd2-494b-8671-0eb0fa5b7953,2,3,,,75.0,0.0,75.0,2024-01-19 12:42:33
streaming-service        | CLI1 | Q1 | 14064c0b-17f7-4a34-aaed-7ab524de9813,2,2,,,78.0,0.0,78.0,2024-01-19 12:43:41
streaming-service        | CLI1 | Q1 | d13bbbe0-b139-4802-9c48-6f1a1d000d47,6,4,,,75.0,0.0,75.0,2024-01-19 12:44:39
streaming-service        | CLI1 | Q1 | 952f4594-3cf0-463f-a897-45faaae53281,3,1,,10284.0,78.0,0.0,78.0,2024-01-19 12:46:08
streaming-service        | CLI1 | Q1 | f338df73-a663-45c2-90b3-e5f4bac196e6,6,3,,,80.0,0.0,80.0,2024-01-19 12:47:30
streaming-service        | CLI1 | Q1 | 9054b96e-02f5-42aa-b647-39a03a2a74df,5,2,,,76.5,0.0,76.5,2024-01-19 12:48:39
streaming-service        | CLI1 | Q1 | ee198dda-6ad2-400f-8987-1d499c6ea2ef,4,1,,,76.5,0.0,76.5,2024-01-19 12:49:35
streaming-service        | CLI1 | Q1 | 9b05627e-581c-4110-bf8b-6be729986143,3,2,,,76.5,0.0,76.5,2024-01-19 12:54:00
streaming-service        | CLI1 | Q1 | c62f2218-3ec9-480d-9b6a-9a1a28bce225,1,1,,,75.0,0.0,75.0,2024-01-19 13:00:51
streaming-service        | CLI1 | Q1 | 1c86a239-a4c9-4abc-b21c-cb38f2ecdf11,9,2,,,87.0,0.0,87.0,2024-01-19 13:00:55
streaming-service        | CLI1 | Q1 | 64a95f24-9711-4299-9fde-49fa4f2f3668,4,3,,,77.0,0.0,77.0,2024-01-19 13:01:48
streaming-service        | CLI1 | Q1 | 46f6eb3e-ddee-4a34-a413-4354d204dc7a,4,4,,,75.0,0.0,75.0,2024-01-19 13:03:47
streaming-service        | CLI1 | Q1 | 3adaf61f-eb0b-49a1-b937-d14211366a62,5,4,,,82.5,0.0,82.5,2024-01-19 13:04:38
streaming-service        | CLI1 | Q1 | 395c6558-8bec-4c5a-bedd-29531fa9c789,9,4,,,76.5,0.0,76.5,2024-01-19 13:06:25
streaming-service        | CLI1 | Q1 | 202b2c5b-a062-45de-9424-f83916cd89dc,9,3,,,76.0,0.0,76.0,2024-01-19 13:06:41
streaming-service        | CLI1 | Q1 | 244884fd-a336-4cf1-bc49-a2c06060b5f4,1,1,,,76.0,0.0,76.0,2024-01-19 13:06:47
streaming-service        | CLI1 | Q1 | 01622199-e42a-4754-8ac3-ac0a950ab2a3,10,2,,,77.0,0.0,77.0,2024-01-19 13:08:18
streaming-service        | CLI1 | Q1 | d32aca1e-bf3f-49ab-9bf2-f1c53803e92b,7,4,,,78.0,0.0,78.0,2024-01-19 13:09:19
streaming-service        | CLI1 | Q1 | 4cbfb605-6f1f-4e3d-b734-bc91cf937971,2,5,,,88.5,0.0,88.5,2024-01-19 13:13:14
streaming-service        | CLI1 | Q1 | 811e1c6e-2ce6-421a-9993-41f4b02c4e23,3,2,,,78.5,0.0,78.5,2024-01-19 13:16:54
streaming-service        | CLI1 | Q1 | be10fea8-9020-4ec7-bd9a-bd2256f483db,10,4,,,75.0,0.0,75.0,2024-01-19 13:17:33
streaming-service        | CLI1 | Q1 | 1f50eb3f-92ce-4a81-acfe-ab716b4e4c1e,2,2,,,84.0,0.0,84.0,2024-01-19 13:17:56
streaming-service        | CLI1 | Q1 | 1ab64d52-ab7e-4472-a66a-55bfa19fd123,3,5,,,76.5,0.0,76.5,2024-01-19 13:19:05
streaming-service        | CLI1 | Q1 | e4f60094-966e-439c-81c0-00f3a7d2d70c,2,5,,,75.0,0.0,75.0,2024-01-19 13:20:10
streaming-service        | CLI1 | Q1 | bcc7f666-171c-4854-9324-221482444c4b,10,2,,,76.5,0.0,76.5,2024-01-19 13:20:17
streaming-service        | CLI1 | Q1 | c968a7fc-f3da-4bfb-98fe-be9f32ab5061,2,3,,,76.0,0.0,76.0,2024-01-19 13:26:34
streaming-service        | CLI1 | Q1 | 267cedc0-4436-4fa2-8410-5499228e7d81,9,3,,,78.0,0.0,78.0,2024-01-19 13:27:36
streaming-service        | CLI1 | Q1 | 76989946-ea2a-461a-a3fd-1160abe940c7,1,1,,,75.0,0.0,75.0,2024-01-19 13:28:46
streaming-service        | CLI1 | Q1 | 4b1bbd9a-6f75-48f9-9bce-ef2e057447ba,7,4,,,77.5,0.0,77.5,2024-01-19 13:31:37
streaming-service        | CLI1 | Q1 | 57ebf944-19e2-481b-8ce5-e00a3035391e,10,4,,,84.0,0.0,84.0,2024-01-19 13:33:58
streaming-service        | CLI1 | Q1 | 294daebf-db2f-4d53-bc7b-a7005a87a04a,8,4,,,78.0,0.0,78.0,2024-01-19 13:34:49
streaming-service        | CLI1 | Q1 | aa148c94-84eb-4830-a947-b8a940d25abd,5,2,,,75.0,0.0,75.0,2024-01-19 13:34:50
streaming-service        | CLI1 | Q1 | be99051e-2dbe-467b-ad04-59035a548aa8,7,4,,12682.0,78.0,0.0,78.0,2024-01-19 13:35:29
streaming-service        | CLI1 | Q1 | 3cf5630f-6d97-4d13-b1b3-b22814f40660,9,3,,,81.0,0.0,81.0,2024-01-19 13:36:27
streaming-service        | CLI1 | Q1 | fb122a1c-f07a-408a-9b04-c493ba001bbb,8,5,,,75.0,0.0,75.0,2024-01-19 13:38:05
streaming-service        | CLI1 | Q1 | 29e68363-04dd-4d7a-a7f4-c4efaea73532,8,1,,,79.5,0.0,79.5,2024-01-19 13:39:10
streaming-service        | CLI1 | Q1 | 7c40c8a3-07f0-4c4d-b811-757770ca0b01,1,2,,,84.0,0.0,84.0,2024-01-19 13:43:20
streaming-service        | CLI1 | Q1 | b7412f40-c7ed-4655-a97f-2bc67d06dbf3,1,3,,,81.0,0.0,81.0,2024-01-19 13:45:52
streaming-service        | CLI1 | Q1 | f8a2b78f-fb23-47d5-9562-aa0b08ad53a1,7,4,,,75.5,0.0,75.5,2024-01-19 13:47:29
streaming-service        | CLI1 | Q1 | fba404e0-62cd-41c0-ab5a-1706e73964be,9,1,,,75.0,0.0,75.0,2024-01-19 13:53:45
